Descarga,Lyric,Style
https://cdn.discordapp.com/attachments/1135911532732108921/1183673535219126362/chirp.mp4?ex=658930e2&amp,"[Chorus]
在霓虹下的罗凯，夜色中舞步轻摇，
每个夜晚都是他的舞台，妹子围绕在他身边。
罗凯，罗凯，夜场的王者，无人能挡，
每个夜晚，都是他的狂欢派对，直到黎明到来。

[Verse]
夜幕降临，罗凯的故事开始，
每个角落，都留下他的足迹。
音乐起，灯光闪，他是这夜晚的主宰，
每个眼神，都在寻找，罗凯的身影。",['random']
https://cdn.discordapp.com/attachments/1135911532732108921/1183674184069558302/chirp.mp4?ex=6589317d&amp,"[Chorus]
在霓虹下的罗凯，夜色中舞步轻摇，
每个夜晚都是他的舞台，妹子围绕在他身边。
罗凯，罗凯，夜场的王者，无人能挡，
每个夜晚，都是他的狂欢派对，直到黎明到来。

[Verse]
夜幕降临，罗凯的故事开始，
每个角落，都留下他的足迹。
音乐起，灯光闪，他是这夜晚的主宰，
每个眼神，都在寻找，罗凯的身影。",['pop']
https://cdn.discordapp.com/attachments/1135911532732108921/1183674184564473876/chirp.mp4?ex=6589317d&amp,"[Chorus]
在霓虹下的罗凯，夜色中舞步轻摇，
每个夜晚都是他的舞台，妹子围绕在他身边。
罗凯，罗凯，夜场的王者，无人能挡，
每个夜晚，都是他的狂欢派对，直到黎明到来。

[Verse]
夜幕降临，罗凯的故事开始，
每个角落，都留下他的足迹。
音乐起，灯光闪，他是这夜晚的主宰，
每个眼神，都在寻找，罗凯的身影。",['pop']
https://cdn.discordapp.com/attachments/1135911532732108921/1183674226796920912/chirp.mp4?ex=65893187&amp,"[Verse]
Flying little bird, until fear arises
In this vast sky, return to me, dear
Return to me, dear
Source: text-pesen.com

Stuck in red trams, we hang around
Hearing honks, summer doesn't please
Or maybe it pleases for three months
As if in a basement
With a small window under the ceiling
We all overslept
We leave everything for later

[Chorus]
Silence your words, and I will too
From winds and emptiness, your soul
Fly little bird, until fear arises
In this vast sky, return to me, dear
Return to me, dear

Flying is scary, but it's very important
The power of heavenly thirst
Don't be afraid of stones
And don't be afraid of stones

On the coast, sad seagulls cry ""meow
I'll be tender, I'll be tender
The wave whispers to the pack of",['random']
https://cdn.discordapp.com/attachments/1135911532732108921/1183674227543523388/chirp.mp4?ex=65893187&amp,"[Verse]
Flying little bird, until fear arises
In this vast sky, return to me, dear
Return to me, dear
Source: text-pesen.com

Stuck in red trams, we hang around
Hearing honks, summer doesn't please
Or maybe it pleases for three months
As if in a basement
With a small window under the ceiling
We all overslept
We leave everything for later

[Chorus]
Silence your words, and I will too
From winds and emptiness, your soul
Fly little bird, until fear arises
In this vast sky, return to me, dear
Return to me, dear

Flying is scary, but it's very important
The power of heavenly thirst
Don't be afraid of stones
And don't be afraid of stones

On the coast, sad seagulls cry ""meow
I'll be tender, I'll be tender
The wave whispers to the pack of",['random']
https://cdn.discordapp.com/attachments/1135911532732108921/1183677808648658995/chirp.mp4?ex=658934dd&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
Все в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но  я не стану рвать тебя на части.
Я просто зачарован музыкой
И тва!им! телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore']
https://cdn.discordapp.com/attachments/1135911532732108921/1183677813665038436/chirp.mp4?ex=658934de&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
Все в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но  я не стану рвать тебя на части.
Я просто зачарован музыкой
И тва!им! телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore']
https://cdn.discordapp.com/attachments/1135911532732108921/1183677907676188692/chirp.mp4?ex=658934f4&amp,"As I walk through the valley in the shadow of bugs
I take a look at my work and realize there's much left
Cause I've been testing and reporting so long that
Even my momma thinks that my mind is gone
But I ain't never crossed a fault and didn't report it
Me be treated like a punk?
You know that's unheard of
You better watch how you're talking and what you're coding
Or you and your homies might do overtime
I really hate to trip but I gotta, loc
Open jira, I extend the sprint for another week 
Fool, I'm the kind of G that clients don't want to see
Just a part of the process, making sure their products work right",['rap </span><span>- gangsters paradise']
https://cdn.discordapp.com/attachments/1135911532732108921/1183677908288544809/chirp.mp4?ex=658934f5&amp,"As I walk through the valley in the shadow of bugs
I take a look at my work and realize there's much left
Cause I've been testing and reporting so long that
Even my momma thinks that my mind is gone
But I ain't never crossed a fault and didn't report it
Me be treated like a punk?
You know that's unheard of
You better watch how you're talking and what you're coding
Or you and your homies might do overtime
I really hate to trip but I gotta, loc
Open jira, I extend the sprint for another week 
Fool, I'm the kind of G that clients don't want to see
Just a part of the process, making sure their products work right",['rap </span><span>- gangsters paradise']
https://cdn.discordapp.com/attachments/1135911532732108921/1183678529536262195/chirp.mp4?ex=65893589&amp,"As I walk through the valley in the shadow of bugs
I take a look at my work and realize there's much left
Cause I've been testing and reporting so long that
Even my momma thinks that my mind is gone
But I ain't never crossed a fault and didn't report it
Me be treated like a punk?
You know that's unheard of
You better watch how you're talking and what you're coding
Or you and your homies might do overtime
I really hate to trip but I gotta, loc
Open jira, I extend the sprint for another week 
Fool, I'm the kind of G that clients don't want to see
Just a part of the process, making sure their products work right","[""gangster</span><span>'s paradise""]"
https://cdn.discordapp.com/attachments/1135911532732108921/1183678530240917514/chirp.mp4?ex=65893589&amp,"As I walk through the valley in the shadow of bugs
I take a look at my work and realize there's much left
Cause I've been testing and reporting so long that
Even my momma thinks that my mind is gone
But I ain't never crossed a fault and didn't report it
Me be treated like a punk?
You know that's unheard of
You better watch how you're talking and what you're coding
Or you and your homies might do overtime
I really hate to trip but I gotta, loc
Open jira, I extend the sprint for another week 
Fool, I'm the kind of G that clients don't want to see
Just a part of the process, making sure their products work right","[""gangster</span><span>'s paradise""]"
https://cdn.discordapp.com/attachments/1135911532732108921/1183678865365807174/chirp.mp4?ex=658935d9&amp,"As I walk through the valley in the shadow of bugs
I take a look at my work and realize there's much left
Cause I've been testing and reporting so long that
Even my momma thinks that my mind is gone
But I ain't never crossed a fault and didn't report it
Me be treated like a punk?
You know that's unheard of
You better watch how you're talking and what you're coding
Or you and your homies might do overtime
I really hate to trip but I gotta, loc
Open jira, I extend the sprint for another week 
Fool, I'm the kind of G that clients don't want to see
Just a part of the process, making sure their products work right","[""gangster</span><span>'s paradise""]"
https://cdn.discordapp.com/attachments/1135911532732108921/1183679268597792828/chirp.mp4?ex=65893639&amp,"[verse]
Eu vim lá de baixo, sem dinheiro no bolso
Uma história de superação, nunca fui omisso
Lutei todos os dias, enfrentei obstáculos
Agora ostento luxo, vivo no paraíso

[chorus]
Cartão Black, só carro de luxo
As notas na minha mão, não conheço o fracasso
De volta pra minha quebrada, eu não volto mais
Vim pra ficar, o jogo agora é de classe",['Trap ostentação com melodia estilo CARTAO BLACK do mc caverinha e kayblack']
https://cdn.discordapp.com/attachments/1135911532732108921/1183679269319221409/chirp.mp4?ex=65893639&amp,"[verse]
Eu vim lá de baixo, sem dinheiro no bolso
Uma história de superação, nunca fui omisso
Lutei todos os dias, enfrentei obstáculos
Agora ostento luxo, vivo no paraíso

[chorus]
Cartão Black, só carro de luxo
As notas na minha mão, não conheço o fracasso
De volta pra minha quebrada, eu não volto mais
Vim pra ficar, o jogo agora é de classe",['Trap ostentação com melodia estilo CARTAO BLACK do mc caverinha e kayblack']
https://cdn.discordapp.com/attachments/1135911532732108921/1183680002731032607/chirp.mp4?ex=658936e8&amp,"[verse]
Eu vim lá de baixo, sem dinheiro no bolso
Uma história de superação, nunca fui omisso
Lutei todos os dias, enfrentei obstáculos
Agora ostento luxo, vivo no paraíso

[chorus]
Cartão Black, só carro de luxo
As notas na minha mão, não conheço o fracasso
De volta pra minha quebrada, eu não volto mais
Vim pra ficar, o jogo agora é de classe

[verse]
Eu chego na balada no estilo ostentação
Mulheres bonitas, BMW Z4 na mão
Rolex no pulso, brilhando na escuridão
O baile para quando entro, causo admiração

[chorus]
Cartão Black, dinheiro não é problema pra mim
Vida de luxo, tudo que sempre quis ter enfim
Mulheres no meu pé, querendo sentir o poder
No volante da Z4, eu vou dominar você",['Trap ostentação com melodia estilo CARTAO BLACK do mc caverinha e kayblack']
https://cdn.discordapp.com/attachments/1135911532732108921/1183680003444052019/chirp.mp4?ex=658936e8&amp,"[verse]
Eu vim lá de baixo, sem dinheiro no bolso
Uma história de superação, nunca fui omisso
Lutei todos os dias, enfrentei obstáculos
Agora ostento luxo, vivo no paraíso

[chorus]
Cartão Black, só carro de luxo
As notas na minha mão, não conheço o fracasso
De volta pra minha quebrada, eu não volto mais
Vim pra ficar, o jogo agora é de classe

[verse]
Eu chego na balada no estilo ostentação
Mulheres bonitas, BMW Z4 na mão
Rolex no pulso, brilhando na escuridão
O baile para quando entro, causo admiração

[chorus]
Cartão Black, dinheiro não é problema pra mim
Vida de luxo, tudo que sempre quis ter enfim
Mulheres no meu pé, querendo sentir o poder
No volante da Z4, eu vou dominar você",['Trap ostentação com melodia estilo CARTAO BLACK do mc caverinha e kayblack']
https://cdn.discordapp.com/attachments/1135911532732108921/1183680245694464020/chirp.mp4?ex=65893722&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
Люди в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но  не стану рвать тебя на части.
 я просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore']
https://cdn.discordapp.com/attachments/1135911532732108921/1183680246252326962/chirp.mp4?ex=65893722&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
Люди в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но  не стану рвать тебя на части.
 я просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore']
https://cdn.discordapp.com/attachments/1135911532732108921/1183680569960316938/chirp.mp4?ex=6589376f&amp,"In the tranquil hues of evening skies,
Dil se kahoon, teri baaton mein hi raah,
Jazbaton ka silsila, pyaar ka izhaar,
Lofi ki dhun mein, humsafar ka intezaar.",['random']
https://cdn.discordapp.com/attachments/1135911532732108921/1183680570388119663/chirp.mp4?ex=6589376f&amp,"In the tranquil hues of evening skies,
Dil se kahoon, teri baaton mein hi raah,
Jazbaton ka silsila, pyaar ka izhaar,
Lofi ki dhun mein, humsafar ka intezaar.",['random']
https://cdn.discordapp.com/attachments/1135911532732108921/1183681374675292160/chirp.mp4?ex=6589382f&amp,"[verse]
In this hazy room, thoughts start to collide
Lost in a daze, I cannot hide
Your smile pulls me closer, like a magnetic force
Love's gentle embrace, forever on its course

[chorus]
Losing my mind, caught in your gaze
In this lofi rhythm, love sets ablaze
Melodies of affection, soft and serene
With you by my side, love's sweetest dream",['lofi']
https://cdn.discordapp.com/attachments/1135911532732108921/1183681375283454032/chirp.mp4?ex=6589382f&amp,"[verse]
In this hazy room, thoughts start to collide
Lost in a daze, I cannot hide
Your smile pulls me closer, like a magnetic force
Love's gentle embrace, forever on its course

[chorus]
Losing my mind, caught in your gaze
In this lofi rhythm, love sets ablaze
Melodies of affection, soft and serene
With you by my side, love's sweetest dream",['lofi']
https://cdn.discordapp.com/attachments/1135911532732108921/1183681393197318144/chirp.mp4?ex=65893833&amp,"[Verse]
In the realm of QA, we rise
With eagle eyes, we scrutinize
Bugs and errors, we'll neutralize
Improving systems, reaching the skies

[Chorus]
Quality Assurance, our guiding light
We ensure perfection, with all our might
Testing and debugging, both day and night
QA warriors, we strive for what's right",['random']
https://cdn.discordapp.com/attachments/1135911532732108921/1183681393868410910/chirp.mp4?ex=65893834&amp,"[Verse]
In the realm of QA, we rise
With eagle eyes, we scrutinize
Bugs and errors, we'll neutralize
Improving systems, reaching the skies

[Chorus]
Quality Assurance, our guiding light
We ensure perfection, with all our might
Testing and debugging, both day and night
QA warriors, we strive for what's right",['random']
https://cdn.discordapp.com/attachments/1135911532732108921/1183681479524483092/chirp.mp4?ex=65893848&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
Люди в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но не стану рвать тебя на части.
просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore punk']
https://cdn.discordapp.com/attachments/1135911532732108921/1183681480162037821/chirp.mp4?ex=65893848&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
Люди в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но не стану рвать тебя на части.
просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore punk']
https://cdn.discordapp.com/attachments/1135911532732108921/1183682198914732102/chirp.mp4?ex=658938f3&amp,"[Verse]
In the realm of QA, we rise
With eagle eyes, we scrutinize
Bugs and errors, we'll neutralize
Improving systems, reaching the skies

[Chorus]
Quality Assurance, our guiding light
We ensure perfection, with all our might
Testing and debugging, both day and night
QA warriors, we strive for what's right",['melodic metal']
https://cdn.discordapp.com/attachments/1135911532732108921/1183682199602614332/chirp.mp4?ex=658938f4&amp,"[Verse]
In the realm of QA, we rise
With eagle eyes, we scrutinize
Bugs and errors, we'll neutralize
Improving systems, reaching the skies

[Chorus]
Quality Assurance, our guiding light
We ensure perfection, with all our might
Testing and debugging, both day and night
QA warriors, we strive for what's right",['melodic metal']
https://cdn.discordapp.com/attachments/1135911532732108921/1183683434145648690/chirp.mp4?ex=65893a1a&amp,"[Verse]
No início, eu tinha nada, mas eu sonhava alto
Esse é o meu trap, o luxo que me mantém no salto
Mulher ao meu lado, Rolex no pulso, eu não nego
Com meu Porsche, eu mostro que a superação é o meu lema

[Chorus]
Luxo é o que eu almejo, correndo atrás, sem parar
Deixando as preocupações, não tenho tempo a desperdiçar
Nenhuma inveja me afeta, sigo minha própria estrada
O sucesso é meu destino, eu alcanço com a minha jornada","['musica de superacao</span><span>, luxo</span><span>, não ligar pra nada']"
https://cdn.discordapp.com/attachments/1135911532732108921/1183683434699309056/chirp.mp4?ex=65893a1a&amp,"[Verse]
No início, eu tinha nada, mas eu sonhava alto
Esse é o meu trap, o luxo que me mantém no salto
Mulher ao meu lado, Rolex no pulso, eu não nego
Com meu Porsche, eu mostro que a superação é o meu lema

[Chorus]
Luxo é o que eu almejo, correndo atrás, sem parar
Deixando as preocupações, não tenho tempo a desperdiçar
Nenhuma inveja me afeta, sigo minha própria estrada
O sucesso é meu destino, eu alcanço com a minha jornada","['musica de superacao</span><span>, luxo</span><span>, não ligar pra nada']"
https://cdn.discordapp.com/attachments/1135911532732108921/1183683604614754354/chirp.mp4?ex=65893a43&amp,"[Verse]
No início, eu tinha nada, mas eu sonhava alto
Esse é o meu trap, o luxo que me mantém no salto
Mulher ao meu lado, Rolex no pulso, eu não nego
Com meu Porsche, eu mostro que a superação é o meu lema

[Chorus]
Luxo é o que eu almejo, correndo atrás, sem parar
Deixando as preocupações, não tenho tempo a desperdiçar
Nenhuma inveja me afeta, sigo minha própria estrada
O sucesso é meu destino, eu alcanço com a minha jornada

[verse]
Tentaram me parar em cada esquina
Mas eu segui em frente, sem desistir
Pisei firme, venci cada batalha
E agora brilho, não há como impedir

[chorus]
Fama conquistei, voei tão alto
Luxo e sucesso, são meu destino
Não me importo com os obstáculos
Seguindo em frente, nunca mais paro sozinho","['musica de superacao</span><span>, luxo</span><span>, não ligar pra nada']"
https://cdn.discordapp.com/attachments/1135911532732108921/1183683605382299678/chirp.mp4?ex=65893a43&amp,"[Verse]
No início, eu tinha nada, mas eu sonhava alto
Esse é o meu trap, o luxo que me mantém no salto
Mulher ao meu lado, Rolex no pulso, eu não nego
Com meu Porsche, eu mostro que a superação é o meu lema

[Chorus]
Luxo é o que eu almejo, correndo atrás, sem parar
Deixando as preocupações, não tenho tempo a desperdiçar
Nenhuma inveja me afeta, sigo minha própria estrada
O sucesso é meu destino, eu alcanço com a minha jornada

[verse]
Tentaram me parar em cada esquina
Mas eu segui em frente, sem desistir
Pisei firme, venci cada batalha
E agora brilho, não há como impedir

[chorus]
Fama conquistei, voei tão alto
Luxo e sucesso, são meu destino
Não me importo com os obstáculos
Seguindo em frente, nunca mais paro sozinho","['musica de superacao</span><span>, luxo</span><span>, não ligar pra nada']"
https://cdn.discordapp.com/attachments/1135911532732108921/1183683896559280148/chirp.mp4?ex=65893a88&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
все в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но я не стану рвать те бя на чаасти.
просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore']
https://cdn.discordapp.com/attachments/1135911532732108921/1183683897658200184/chirp.mp4?ex=65893a88&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
все в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но я не стану рвать те бя на чаасти.
просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore']
https://cdn.discordapp.com/attachments/1135911532732108921/1183684670735515679/chirp.mp4?ex=65893b41&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
все в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но я не стану рвать те бя на чаасти.
просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['punk']
https://cdn.discordapp.com/attachments/1135911532732108921/1183684671402422343/chirp.mp4?ex=65893b41&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
все в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но я не стану рвать те бя на чаасти.
просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['punk']
https://cdn.discordapp.com/attachments/1135911532732108921/1183685323901902938/chirp.mp4?ex=65893bdd&amp,"Так Руслан же - Дед Мороз!
Пушку нам сегодня ввез! 

Может стоит попросить?
Чтоб зарплату возрастить!

Чтобы кэфы все икс два!
Заслужила ребятня!

Ну, коллеги, жмем лайкос 
Кто мечтает за прирост",['hardbass']
https://cdn.discordapp.com/attachments/1135911532732108921/1183685324648480798/chirp.mp4?ex=65893bdd&amp,"Так Руслан же - Дед Мороз!
Пушку нам сегодня ввез! 

Может стоит попросить?
Чтоб зарплату возрастить!

Чтобы кэфы все икс два!
Заслужила ребятня!

Ну, коллеги, жмем лайкос 
Кто мечтает за прирост",['hardbass']
https://cdn.discordapp.com/attachments/1135911532732108921/1183685940280045568/chirp.mp4?ex=65893c6f&amp,"(Куплет 1)
На Гагарина, в сердце города,
Там работает Юрка Карев.
Матёрый парень,  с руками золотыми, (оууу-ееее) 
Машины чинит, и масла продаёт. 
(Припев)
Юрка Карев, парень наш золотой,
Скоро днюха, он немного повзрослел.
Смелый и смешной, всегда на подъёме,
Всех своих друзей он обогревает.",['old school rap']
https://cdn.discordapp.com/attachments/1135911532732108921/1183685940875632680/chirp.mp4?ex=65893c70&amp,"(Куплет 1)
На Гагарина, в сердце города,
Там работает Юрка Карев.
Матёрый парень,  с руками золотыми, (оууу-ееее) 
Машины чинит, и масла продаёт. 
(Припев)
Юрка Карев, парень наш золотой,
Скоро днюха, он немного повзрослел.
Смелый и смешной, всегда на подъёме,
Всех своих друзей он обогревает.",['old school rap']
https://cdn.discordapp.com/attachments/1135911532732108921/1183686025281798164/chirp.mp4?ex=65893c84&amp,"Так Руслан же - Дед Мороз!
Пушку нам сегодня ввез! 

Может стоит попросить?
Чтоб зарплату возрастить!

Чтобы кэфы все икс два!
Заслужила ребятня!

Ну, коллеги, жмем лайкос 
Кто мечтает за прирост",['hardbass']
https://cdn.discordapp.com/attachments/1135911532732108921/1183686026166804500/chirp.mp4?ex=65893c84&amp,"Так Руслан же - Дед Мороз!
Пушку нам сегодня ввез! 

Может стоит попросить?
Чтоб зарплату возрастить!

Чтобы кэфы все икс два!
Заслужила ребятня!

Ну, коллеги, жмем лайкос 
Кто мечтает за прирост",['hardbass']
https://cdn.discordapp.com/attachments/1135911532732108921/1183686087751761940/chirp.mp4?ex=65893c93&amp,-,['lo</span><span>-fi']
https://cdn.discordapp.com/attachments/1135911532732108921/1183686088431255562/chirp.mp4?ex=65893c93&amp,-,['lo</span><span>-fi']
https://cdn.discordapp.com/attachments/1135911532732108921/1183686427637194803/chirp.mp4?ex=65893ce4&amp,"[verse 1]
На Гагарина, в сердце города,
Там работает Юрка Карев.
Матёрый парень,  с руками золотыми, (оууу-ееее) 
Машины чинит, и масла продаёт. 
[chorus]
Юрка Карев, парень наш золотой,
Скоро днюха, он немного повзрослел.
Смелый и смешной, всегда на подъёме,
Всех своих друзей он обогревает.",['old school rap']
https://cdn.discordapp.com/attachments/1135911532732108921/1183686428257960018/chirp.mp4?ex=65893ce4&amp,"[verse 1]
На Гагарина, в сердце города,
Там работает Юрка Карев.
Матёрый парень,  с руками золотыми, (оууу-ееее) 
Машины чинит, и масла продаёт. 
[chorus]
Юрка Карев, парень наш золотой,
Скоро днюха, он немного повзрослел.
Смелый и смешной, всегда на подъёме,
Всех своих друзей он обогревает.",['old school rap']
https://cdn.discordapp.com/attachments/1135911532732108921/1183686441272885288/chirp.mp4?ex=65893ce7&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
все в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но я не стану рвать те бя на чаасти.
просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore']
https://cdn.discordapp.com/attachments/1135911532732108921/1183686442258542612/chirp.mp4?ex=65893ce7&amp,"Страбаскоп мерцает
В опустевшем зале. 
Мы с тобой одни, 
все в страхе убежали. 
Закружилась в танце
У тебя нет шансов, 
Если ты решила
С дьяволом тягаться... 
[Chorus]
Течет слюна из приоткрытой пасти, 
Но я не стану рвать те бя на чаасти.
просто зачарован музыкой и телом... 
моя слепая диско... ка! ра! лева!
Моя... слепая диско королева!",['hardcore']
