Descarga,Lyric,Style
https://cdn.discordapp.com/attachments/1128313332273782784/1182269415824314389/chirp.mp4?ex=65841532&amp,"I can buy myself flowers
Write my name in the sand
Talk to myself for hours
Say things you don't understand
I can take myself dancing
And I can hold my own hand
Yeah, I can love me better than you can

Can love me better, I can love me better, baby
Can love me better, I can love me better, baby

Paint my nails cherry-red
Match the roses that you left
No remorse, no regret
I forgive every word you said",['Rock']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269416516362240/chirp.mp4?ex=65841532&amp,"I can buy myself flowers
Write my name in the sand
Talk to myself for hours
Say things you don't understand
I can take myself dancing
And I can hold my own hand
Yeah, I can love me better than you can

Can love me better, I can love me better, baby
Can love me better, I can love me better, baby

Paint my nails cherry-red
Match the roses that you left
No remorse, no regret
I forgive every word you said",['Rock']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269451601715210/chirp.mp4?ex=6584153a&amp,"Verse 1)
In the city of shadows where the neon lights gleam,
Lost souls chasing dreams, in a world so extreme.
Guitar strings scream, as the night takes hold,
Concrete jungle stories, in the alleys untold.

(Pre-Chorus)
We're dancing on the edge, where the fire burns bright,
In the heart of the chaos, we find our own light.
Through the thunder and rain, we stand tall,
Rock 'n' roll rebels, breaking down the wall.

(Chorus)
This is the anthem of the restless,
In the rhythm of rebellion, we confess.
Through the highs and the lows,
In the language of rock, our story unfolds.",['female rnb pop']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269452419612672/chirp.mp4?ex=6584153a&amp,"Verse 1)
In the city of shadows where the neon lights gleam,
Lost souls chasing dreams, in a world so extreme.
Guitar strings scream, as the night takes hold,
Concrete jungle stories, in the alleys untold.

(Pre-Chorus)
We're dancing on the edge, where the fire burns bright,
In the heart of the chaos, we find our own light.
Through the thunder and rain, we stand tall,
Rock 'n' roll rebels, breaking down the wall.

(Chorus)
This is the anthem of the restless,
In the rhythm of rebellion, we confess.
Through the highs and the lows,
In the language of rock, our story unfolds.",['female rnb pop']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269486468956180/chirp.mp4?ex=65841543&amp,"[Verse]
Jay-M, you light up the room with your smile
The way you move, it drives me wild
You're the rhythm to my melody, baby can't you see
You make my heart go on, endlessly

[Chorus]
Jay-M, you're my favorite melody
Your love's got me singing in harmony
Jay-M, you're the beat to my soul
With you, I'm feeling whole, oh oh","['UK drill</span><span>, po polsku']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182269487106506872/chirp.mp4?ex=65841543&amp,"[Verse]
Jay-M, you light up the room with your smile
The way you move, it drives me wild
You're the rhythm to my melody, baby can't you see
You make my heart go on, endlessly

[Chorus]
Jay-M, you're my favorite melody
Your love's got me singing in harmony
Jay-M, you're the beat to my soul
With you, I'm feeling whole, oh oh","['UK drill</span><span>, po polsku']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182269526621032448/chirp.mp4?ex=6584154c&amp,"[verse]
Kurwa, ta Ewa Mewa, mnie tak wkurwia
Nie ma już siły, to jest już koniec
Patrzy na mnie krzywo, wzdycha ciągle
Ale nie liczę już na żadne zmiany

[chorus]
Kurwa, ta Ewa Mewa, mnie tak wkurwia
To już koniec, nie ma sensu dłużej się kłócić",['rap']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269527304708146/chirp.mp4?ex=6584154c&amp,"[verse]
Kurwa, ta Ewa Mewa, mnie tak wkurwia
Nie ma już siły, to jest już koniec
Patrzy na mnie krzywo, wzdycha ciągle
Ale nie liczę już na żadne zmiany

[chorus]
Kurwa, ta Ewa Mewa, mnie tak wkurwia
To już koniec, nie ma sensu dłużej się kłócić",['rap']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269595864797234/chirp.mp4?ex=6584155d&amp,"Gökyüzü ağladı o gece, toprak titredi Maraş'ta,
Bir an önce uyandık, gerçekle yüzleştik sabahla.
Evler yıkılmış, kalpler paramparça,
Maraş'ın toprağı sallandı, dertleri yükseldi dağlarla.
Kırık camlar ardında, hayaller toz olmuş,
Depremin izleriyle dolu sokaklar karanlık.
Maraş'ta sevda yıkılmış, umutlar yerle bir,
Ama yine de ayakta, direniyor bu şehir.","['rock</span><span>, female vocal</span><span>, bas guitar</span><span>, piano']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182269596456198174/chirp.mp4?ex=6584155d&amp,"Gökyüzü ağladı o gece, toprak titredi Maraş'ta,
Bir an önce uyandık, gerçekle yüzleştik sabahla.
Evler yıkılmış, kalpler paramparça,
Maraş'ın toprağı sallandı, dertleri yükseldi dağlarla.
Kırık camlar ardında, hayaller toz olmuş,
Depremin izleriyle dolu sokaklar karanlık.
Maraş'ta sevda yıkılmış, umutlar yerle bir,
Ama yine de ayakta, direniyor bu şehir.","['rock</span><span>, female vocal</span><span>, bas guitar</span><span>, piano']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182269610364522506/chirp.mp4?ex=65841560&amp,"[intro]
[verse 1]
Я навсегда запомню ночь, 
Когда всё это началось 
Под утро я с ума сошла 
Зачем же я тебя нашла!?",['random']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269610792325220/chirp.mp4?ex=65841560&amp,"[intro]
[verse 1]
Я навсегда запомню ночь, 
Когда всё это началось 
Под утро я с ума сошла 
Зачем же я тебя нашла!?",['random']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269617754869760/chirp.mp4?ex=65841562&amp,"[Verse 1]
In the jungle, with my friend so dear
We laugh and sing, banishing all fear
Eating bananas, our favorite delight
Underneath the sun, shining ever so bright

[Chorus]
Beautiful faces all around
Dancing together, feeling so profound
We're wild and free, having fun
In the jungle, our adventure's just begun",['punk']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269618417586186/chirp.mp4?ex=65841562&amp,"[Verse 1]
In the jungle, with my friend so dear
We laugh and sing, banishing all fear
Eating bananas, our favorite delight
Underneath the sun, shining ever so bright

[Chorus]
Beautiful faces all around
Dancing together, feeling so profound
We're wild and free, having fun
In the jungle, our adventure's just begun",['punk']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269636201431052/chirp.mp4?ex=65841566&amp,"[Verse]
Far from home, I roam these foreign lands
Chasing dreams, with strength, I take a stand
Missing family, their love, their touch
But I gotta grind, I gotta hustle, I must

[Chorus]
Living abroad, it's a bittersweet melody
Missing my fam, always in my memory",['рор']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269636855746642/chirp.mp4?ex=65841566&amp,"[Verse]
Far from home, I roam these foreign lands
Chasing dreams, with strength, I take a stand
Missing family, their love, their touch
But I gotta grind, I gotta hustle, I must

[Chorus]
Living abroad, it's a bittersweet melody
Missing my fam, always in my memory",['рор']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269807219982417/chirp.mp4?ex=6584158f&amp,"[Verse]
Far from home, I roam these foreign lands
Chasing dreams, with strength, I take a stand
Missing family, their love, their touch
But I gotta grind, I gotta hustle, I must

[Chorus]
Living abroad, it's a bittersweet melody
Missing my fam, always in my memory",['рор']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269870948241458/chirp.mp4?ex=6584159e&amp,"[Verse 1]
Happy birthday, Estelle Aka Buffy from Suresnes
Let's celebrate you're birthday with a raw energy
you're from Amiens, where the music's alive
We'll shake it up and make the walls revive

[Chorus]
You rock, raise your fists up high
Today, let's go wild and ride the snow
Happy birthday, Estelle rock Girl
Oh, let the rock spirit set us free

[Verse 2]
Happy birthday, Estelle Aka the zumba queen
Let's celebrate you're birthday with snowboarding day
you're from Amiens, But now you'r a parisien girl
We'll shake it up and make the walls revive

[Chorus]
You rock, raise your fists up high
Today, let's go wild and ride the snow
Happy birthday, Estelle rock Girl",['pop']
https://cdn.discordapp.com/attachments/1128313332273782784/1182269871489298462/chirp.mp4?ex=6584159e&amp,"[Verse 1]
Happy birthday, Estelle Aka Buffy from Suresnes
Let's celebrate you're birthday with a raw energy
you're from Amiens, where the music's alive
We'll shake it up and make the walls revive

[Chorus]
You rock, raise your fists up high
Today, let's go wild and ride the snow
Happy birthday, Estelle rock Girl
Oh, let the rock spirit set us free

[Verse 2]
Happy birthday, Estelle Aka the zumba queen
Let's celebrate you're birthday with snowboarding day
you're from Amiens, But now you'r a parisien girl
We'll shake it up and make the walls revive

[Chorus]
You rock, raise your fists up high
Today, let's go wild and ride the snow
Happy birthday, Estelle rock Girl",['pop']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270083502972958/chirp.mp4?ex=658415d1&amp,"Уууууу Каждый день, когда я просыпаюсь рядом с тобой,
Понимаю, насколько счастлива я в этом мире.
Ты - мой камень опоры, мой лучший друг,
С тобой я всегда чувствую себя на высоте.ээээээээээ

(Chorus)
Ааааааа Аличка, моя любовь,
Ты - мое счастье еее, мой уют.
За твою нежность и ласку,
Я благодарю каждый день.эээээээ","['rock</span><span>, female vocal</span><span>, bas guitar</span><span>, piano']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182270084236984380/chirp.mp4?ex=658415d1&amp,"Уууууу Каждый день, когда я просыпаюсь рядом с тобой,
Понимаю, насколько счастлива я в этом мире.
Ты - мой камень опоры, мой лучший друг,
С тобой я всегда чувствую себя на высоте.ээээээээээ

(Chorus)
Ааааааа Аличка, моя любовь,
Ты - мое счастье еее, мой уют.
За твою нежность и ласку,
Я благодарю каждый день.эээээээ","['rock</span><span>, female vocal</span><span>, bas guitar</span><span>, piano']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182270112225570826/chirp.mp4?ex=658415d8&amp,"[verso]Estou cansada do meu carro, ja pensei em vender, mas o dinheiro que eu poderia pegar, não vai valer.
Conheci uma empresa, chamada oversáine que faz customizações.
Vou deixar meu carro la, pra ficar como sonhei quando comprei.
[refrão]Oh Oh Oh Oh OVERSÁINE
Oh Oh Oh Oh OVERSÁINE

[verso]Deixei meu carro com o Vannucci, que me prometeu fazer, um trabalho muito bom, pro meu carro aparecer.
Em apenas sete dias meu carro sera transformado, não vejo a hora de ver ele novamente
[refrao]Oh Oh Oh Oh OVERSÁINE
OH OH OH OH OVERSÁINE

[verso] Hoje vou buscar meu carro com novo visual na oversáine. Estou com tanta curiosidade para ver pronto.

UAU, QUE LINDO, Amei
Parabéns, meu sonho esta realizado.

[refrão] Oh Oh OH Oh Oversáine",['africana']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270112879869962/chirp.mp4?ex=658415d8&amp,"[verso]Estou cansada do meu carro, ja pensei em vender, mas o dinheiro que eu poderia pegar, não vai valer.
Conheci uma empresa, chamada oversáine que faz customizações.
Vou deixar meu carro la, pra ficar como sonhei quando comprei.
[refrão]Oh Oh Oh Oh OVERSÁINE
Oh Oh Oh Oh OVERSÁINE

[verso]Deixei meu carro com o Vannucci, que me prometeu fazer, um trabalho muito bom, pro meu carro aparecer.
Em apenas sete dias meu carro sera transformado, não vejo a hora de ver ele novamente
[refrao]Oh Oh Oh Oh OVERSÁINE
OH OH OH OH OVERSÁINE

[verso] Hoje vou buscar meu carro com novo visual na oversáine. Estou com tanta curiosidade para ver pronto.

UAU, QUE LINDO, Amei
Parabéns, meu sonho esta realizado.

[refrão] Oh Oh OH Oh Oversáine",['africana']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270251614863390/chirp.mp4?ex=658415f9&amp,"[intro]
[verse 1]
Я навсегда запомню ночь, 
Когда всё это началось 
Под утро я с ума сошла 
Зачем же я тебя нашла!?",['60s rock']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270252294357094/chirp.mp4?ex=658415f9&amp,"[intro]
[verse 1]
Я навсегда запомню ночь, 
Когда всё это началось 
Под утро я с ума сошла 
Зачем же я тебя нашла!?",['60s rock']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270349459587143/chirp.mp4?ex=65841610&amp,"[intro]
[verse 1]
Я навсегда запомню ночь, 
Когда всё это началось 
Под утро я с ума сошла 
Зачем же я тебя нашла!?",['60s rock']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270402119077998/chirp.mp4?ex=6584161d&amp,"bananas

[verse]
In the jungle, where the trees sway tall
Friends gather 'neath the sunlight's gall
Eating bananas, a joyous call
Voices harmonize, together we enthrall

[chorus]
Oh, we dance and sing in the wild
Beneath the stars in the nighttime mild
Together we feast, forever beguiled
Eating bananas with friends, our ecstasy compiled",['rap']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270402916003880/chirp.mp4?ex=6584161d&amp,"bananas

[verse]
In the jungle, where the trees sway tall
Friends gather 'neath the sunlight's gall
Eating bananas, a joyous call
Voices harmonize, together we enthrall

[chorus]
Oh, we dance and sing in the wild
Beneath the stars in the nighttime mild
Together we feast, forever beguiled
Eating bananas with friends, our ecstasy compiled",['rap']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270644524699759/chirp.mp4?ex=65841657&amp,"[Verse]
In a world of darkness, we sought the light
Through the age of enlightenment, we'd fight
Questioning beliefs that were long held tight
A revolution of the mind, shining bright

[Chorus]
Oh, the age of enlightenment, set us free
With reason as our guide, we'd find our decree
Oh, the age of enlightenment, let knowledge be
Illuminate our souls, for all the world to see","['rock</span><span>, female vocal</span><span>, piano']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182270644998647829/chirp.mp4?ex=65841657&amp,"[Verse]
In a world of darkness, we sought the light
Through the age of enlightenment, we'd fight
Questioning beliefs that were long held tight
A revolution of the mind, shining bright

[Chorus]
Oh, the age of enlightenment, set us free
With reason as our guide, we'd find our decree
Oh, the age of enlightenment, let knowledge be
Illuminate our souls, for all the world to see","['rock</span><span>, female vocal</span><span>, piano']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182270704415162418/chirp.mp4?ex=65841665&amp,"[Verse]
Ivan, bljad, Jacky Dose on the rise
10 tausend Euro couch, we living so high
Mercedes E-Klasse, V8 motor, that's the ride
Riesen Haus mit Pool, we got it all on our side

[Chorus]
Living lavish, no room for doubts
We balling hard, no limits in our accounts
Ivan, bljad, Jacky Dose, we taking over the game
From the streets to the penthouse, we made it our fame",['korean pop']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270704918470757/chirp.mp4?ex=65841665&amp,"[Verse]
Ivan, bljad, Jacky Dose on the rise
10 tausend Euro couch, we living so high
Mercedes E-Klasse, V8 motor, that's the ride
Riesen Haus mit Pool, we got it all on our side

[Chorus]
Living lavish, no room for doubts
We balling hard, no limits in our accounts
Ivan, bljad, Jacky Dose, we taking over the game
From the streets to the penthouse, we made it our fame",['korean pop']
https://cdn.discordapp.com/attachments/1128313332273782784/1182270726380724284/chirp.mp4?ex=6584166a&amp,"[intro]
[verse 1]
Я навсегда запомню ночь, 
Когда всё это началось 
Под утро я с ума сошла 
Зачем же я тебя нашла!?","['rock</span><span>, female vocal</span><span>, piano']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182270726988906506/chirp.mp4?ex=6584166a&amp,"[intro]
[verse 1]
Я навсегда запомню ночь, 
Когда всё это началось 
Под утро я с ума сошла 
Зачем же я тебя нашла!?","['rock</span><span>, female vocal</span><span>, piano']"
https://cdn.discordapp.com/attachments/1128313332273782784/1182271019541606471/chirp.mp4?ex=658416b0&amp,"(Verse 1)
In the city's heartbeat, where dreams unfold,
Aman strides with purpose, the story yet untold.
Nicknamed Aman, a warrior in the light,
In the rhythm of life, he takes his flight.

Born to conquer, where challenges reside,
In the streets, he walks, with a quiet pride.
From dawn to dusk, in the urban maze,
Amanul Haq, setting hearts ablaze.

(Chorus)
Aman, the echo in the urban breeze,
In the concrete jungle, he finds his ease.
Haq in his steps, a relentless quest,
Rap of resilience, beating in his chest.

(Verse 2)
From the hustle of the day to the calm of night,
Aman's journey, a symphony of might.
In the city's skyline, where dreams align,
Amanul Haq, the name that defines.",['ELECTRO  TECHNO']
https://cdn.discordapp.com/attachments/1128313332273782784/1182271020204294154/chirp.mp4?ex=658416b0&amp,"(Verse 1)
In the city's heartbeat, where dreams unfold,
Aman strides with purpose, the story yet untold.
Nicknamed Aman, a warrior in the light,
In the rhythm of life, he takes his flight.

Born to conquer, where challenges reside,
In the streets, he walks, with a quiet pride.
From dawn to dusk, in the urban maze,
Amanul Haq, setting hearts ablaze.

(Chorus)
Aman, the echo in the urban breeze,
In the concrete jungle, he finds his ease.
Haq in his steps, a relentless quest,
Rap of resilience, beating in his chest.

(Verse 2)
From the hustle of the day to the calm of night,
Aman's journey, a symphony of might.
In the city's skyline, where dreams align,
Amanul Haq, the name that defines.",['ELECTRO  TECHNO']
