Descarga,Lyric,Style
https://cdn.discordapp.com/attachments/1135903449314238464/1183650299412496444/chirp.mp4?ex=65891b3e&amp,"牛奶的味道，如丝滑甜蜜舞蹈，
唇齿间舞动，顷刻间心扉敞开。
细腻滋味，如诗篇编织，
鲜奶口感，是爱意的旋律。",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183651769914507335/chirp.mp4?ex=65891c9d&amp,"(Verse 1)
""I'm on the subway now,"" 我现在坐地铁，
Learning English on the go, 一边走一边学。
""I'm watching a movie,"" 正看着电影，
""I'm eating dinner,"" 正吃晚饭，
Every word, a new window. 每个词都是新天地。","['Country</span><span>, Easy Listening</span><span>, boy </span><span>, chinese']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183651770438791230/chirp.mp4?ex=65891c9d&amp,"(Verse 1)
""I'm on the subway now,"" 我现在坐地铁，
Learning English on the go, 一边走一边学。
""I'm watching a movie,"" 正看着电影，
""I'm eating dinner,"" 正吃晚饭，
Every word, a new window. 每个词都是新天地。","['Country</span><span>, Easy Listening</span><span>, boy </span><span>, chinese']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183652193946050650/chirp.mp4?ex=65891d02&amp,"(Verse 1)
""I'm on the subway now,"" 我现在坐地铁，
Learning English on the go, 一边走一边学。
""I'm watching a movie,"" 正看着电影，
""I'm eating dinner,"" 正吃晚饭，
Every word, a new window. 每个词都是新天地。","['Country</span><span>, Easy Listening</span><span>, boy </span><span>, chinese']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183652373651005450/chirp.mp4?ex=65891d2d&amp,"(Chorus)
Life in motion, words in flow,
日常生活，流畅的话语，
""I'm"" plus verb, let's learn and grow.
“我正在”加上动词，学习中成长。","['Country</span><span>, Easy Listening</span><span>, boy </span><span>, chinese']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183652374288543854/chirp.mp4?ex=65891d2d&amp,"(Chorus)
Life in motion, words in flow,
日常生活，流畅的话语，
""I'm"" plus verb, let's learn and grow.
“我正在”加上动词，学习中成长。","['Country</span><span>, Easy Listening</span><span>, boy </span><span>, chinese']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183652941786267739/chirp.mp4?ex=65891db4&amp,"(Verse 2)
""My office is near my home,"" 我的办公室离家很近，
A statement of place, a fact well-known.
表达地点，众所周知的事实。
""So I usually walk home,"" 通常我走路回家，
Causal connection, in English, it's shown.
因果关联，在英语中表达得清晰。","['Country</span><span>, Easy Listening</span><span>, boy </span><span>, chinese']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183652942306365481/chirp.mp4?ex=65891db4&amp,"(Verse 2)
""My office is near my home,"" 我的办公室离家很近，
A statement of place, a fact well-known.
表达地点，众所周知的事实。
""So I usually walk home,"" 通常我走路回家，
Causal connection, in English, it's shown.
因果关联，在英语中表达得清晰。",['sea shanty']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654121484603392/chirp.mp4?ex=65891ecd&amp,"(Chorus)
Walking through words, learning in stride,
走着学语言，一步一个脚印，
English expressions, a joyful ride.
英语表达，愉快的旅程。",['sea shanty']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654121874669578/chirp.mp4?ex=65891ecd&amp,"(Chorus)
Walking through words, learning in stride,
走着学语言，一步一个脚印，
English expressions, a joyful ride.
英语表达，愉快的旅程。",['sea shanty']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654544635330571/chirp.mp4?ex=65891f32&amp,The horngus of a dongfish is attached by a scungle to a kind of dillsack (the nutte sac).,['sea shanty']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654545058975764/chirp.mp4?ex=65891f32&amp,The horngus of a dongfish is attached by a scungle to a kind of dillsack (the nutte sac).,['sea shanty']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654606480343050/chirp.mp4?ex=65891f41&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['sea shanty']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654607138869278/chirp.mp4?ex=65891f41&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['sea shanty']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654650583470090/chirp.mp4?ex=65891f4b&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım",['pop drum']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654651179053136/chirp.mp4?ex=65891f4c&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım",['pop drum']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654933384409198/chirp.mp4?ex=65891f8f&amp,"Yürüdük yağmur altında, damlalar düşerken
Gözlerin parlıyordu, ışığını taşırken
Güzelim, beni sardın, kalbimde bir melodi
Sonsuz yaz yağmurunda, aşkımız bir serüveni

Perde aralandı, gönlümüzde bahar
Birlikte yazdık şarkıyı, sevgimizle sarar
Sonsuz bir masal gibi, hep yanımda ol
Güzelim, seninle geçsin her an, her soluk",['Rock']
https://cdn.discordapp.com/attachments/1135903449314238464/1183654933959024780/chirp.mp4?ex=65891f8f&amp,"Yürüdük yağmur altında, damlalar düşerken
Gözlerin parlıyordu, ışığını taşırken
Güzelim, beni sardın, kalbimde bir melodi
Sonsuz yaz yağmurunda, aşkımız bir serüveni

Perde aralandı, gönlümüzde bahar
Birlikte yazdık şarkıyı, sevgimizle sarar
Sonsuz bir masal gibi, hep yanımda ol
Güzelim, seninle geçsin her an, her soluk",['Rock']
https://cdn.discordapp.com/attachments/1135903449314238464/1183655264675704862/chirp.mp4?ex=65891fde&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['Rock']
https://cdn.discordapp.com/attachments/1135903449314238464/1183655265246117908/chirp.mp4?ex=65891fde&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['Rock']
https://cdn.discordapp.com/attachments/1135903449314238464/1183655387925323786/chirp.mp4?ex=65891ffb&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım","['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183655388642562058/chirp.mp4?ex=65891ffb&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım","['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183655470259511317/chirp.mp4?ex=6589200f&amp,"Yürüdük yağmur altında, damlalar düşerken
Gözlerin parlıyordu, ışığını taşırken
Güzelim, beni sardın, kalbimde bir melodi
Sonsuz yaz yağmurunda, aşkımız bir serüveni

Perde aralandı, gönlümüzde bahar
Birlikte yazdık şarkıyı, sevgimizle sarar
Sonsuz bir masal gibi, hep yanımda ol
Güzelim, seninle geçsin her an, her soluk",['Rock']
https://cdn.discordapp.com/attachments/1135903449314238464/1183655470892851244/chirp.mp4?ex=6589200f&amp,"Yürüdük yağmur altında, damlalar düşerken
Gözlerin parlıyordu, ışığını taşırken
Güzelim, beni sardın, kalbimde bir melodi
Sonsuz yaz yağmurunda, aşkımız bir serüveni

Perde aralandı, gönlümüzde bahar
Birlikte yazdık şarkıyı, sevgimizle sarar
Sonsuz bir masal gibi, hep yanımda ol
Güzelim, seninle geçsin her an, her soluk",['Rock']
https://cdn.discordapp.com/attachments/1135903449314238464/1183655701344690176/chirp.mp4?ex=65892046&amp,"牛奶的味道，如丝滑甜蜜舞蹈，
唇齿间舞动，顷刻间怦然心动。
细腻滋味，如诗篇编织，
鲜奶口感，是爱意的旋律。",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183655701709598770/chirp.mp4?ex=65892046&amp,"牛奶的味道，如丝滑甜蜜舞蹈，
唇齿间舞动，顷刻间怦然心动。
细腻滋味，如诗篇编织，
鲜奶口感，是爱意的旋律。",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183655915417776159/chirp.mp4?ex=65892079&amp,"[Verse]
Hutao and Lyney, going on a spree
Hitting up the market, buying groceries, can't you see
Their style so fresh, they're turning heads in every aisle
Feeling like superstars, they're bringing all the fire

[Chorus]
Hutao and Lyney, shopping like a boss
Filling up the cart, no limits, no loss
Grabbing all the veggies, for a feast so grand
Together they're unstoppable, conquering the land",['hip hop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183655915858165880/chirp.mp4?ex=65892079&amp,"[Verse]
Hutao and Lyney, going on a spree
Hitting up the market, buying groceries, can't you see
Their style so fresh, they're turning heads in every aisle
Feeling like superstars, they're bringing all the fire

[Chorus]
Hutao and Lyney, shopping like a boss
Filling up the cart, no limits, no loss
Grabbing all the veggies, for a feast so grand
Together they're unstoppable, conquering the land",['hip hop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183656014634029157/chirp.mp4?ex=65892091&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183656015103807549/chirp.mp4?ex=65892091&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183656137384534046/chirp.mp4?ex=658920ae&amp,"牛奶的味道，如丝滑甜蜜舞蹈，
唇齿间舞动，顷刻间怦然心动。
细腻滋味，如诗篇编织，
鲜奶口感，是爱意的旋律。",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183656137854292060/chirp.mp4?ex=658920ae&amp,"牛奶的味道，如丝滑甜蜜舞蹈，
唇齿间舞动，顷刻间怦然心动。
细腻滋味，如诗篇编织，
鲜奶口感，是爱意的旋律。",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183656337117286512/chirp.mp4?ex=658920de&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım","['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183656337796767774/chirp.mp4?ex=658920de&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım","['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183656650666692651/chirp.mp4?ex=65892128&amp,"(Outro)
In the rhythm of life, words dance and sing,
生活的节奏中，词语跳跃和歌唱，
English in action, let your heart ring!
行动中的英语，让你的心灵共鸣！",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183656651178381362/chirp.mp4?ex=65892128&amp,"(Outro)
In the rhythm of life, words dance and sing,
生活的节奏中，词语跳跃和歌唱，
English in action, let your heart ring!
行动中的英语，让你的心灵共鸣！",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183656705259737130/chirp.mp4?ex=65892135&amp,"Verse 
In the silence of the night, I reach for you,
But you're an echo in the distance, never in view.
Every step I take, you're a world away,
In this life, it seems, you'll never be my stay.

Chorus
I can't hold you close, though I wish I could,
Our love's a tale misunderstood.
Through the endless years, I'll hold onto this truth,
In this lifetime, I can't have you.

Yet in the symphony of life's grand view,
Our love, immortal, will forever renew.
Though I can't possess, my heart still finds its way,
In this lifetime, forever, in my heart, you'll stay.",['blues']
https://cdn.discordapp.com/attachments/1135903449314238464/1183656705821778051/chirp.mp4?ex=65892135&amp,"Verse 
In the silence of the night, I reach for you,
But you're an echo in the distance, never in view.
Every step I take, you're a world away,
In this life, it seems, you'll never be my stay.

Chorus
I can't hold you close, though I wish I could,
Our love's a tale misunderstood.
Through the endless years, I'll hold onto this truth,
In this lifetime, I can't have you.

Yet in the symphony of life's grand view,
Our love, immortal, will forever renew.
Though I can't possess, my heart still finds its way,
In this lifetime, forever, in my heart, you'll stay.",['blues']
https://cdn.discordapp.com/attachments/1135903449314238464/1183657060987064362/chirp.mp4?ex=6589218a&amp,-,"['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183657061855273070/chirp.mp4?ex=6589218a&amp,-,"['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183657064401207366/chirp.mp4?ex=6589218b&amp,"[verse]
Chai, the cockatiel in flight
Through the day and into the night
Feathers glowing, soaring high
In the sky, he touches the light

[chorus]
Chai, oh Chai, let your spirit rise
Dancing freely beneath the open skies
Chirping melodies, pure delight
Chai, the cockatiel shining so bright",['electronic techno']
https://cdn.discordapp.com/attachments/1135903449314238464/1183657065101664286/chirp.mp4?ex=6589218b&amp,"[verse]
Chai, the cockatiel in flight
Through the day and into the night
Feathers glowing, soaring high
In the sky, he touches the light

[chorus]
Chai, oh Chai, let your spirit rise
Dancing freely beneath the open skies
Chirping melodies, pure delight
Chai, the cockatiel shining so bright",['electronic techno']
https://cdn.discordapp.com/attachments/1135903449314238464/1183657114611240982/chirp.mp4?ex=65892197&amp,"(Outro)
In the rhythm of life, words dance and sing,
生活的节奏中，词语跳跃和歌唱，
English in action, let your heart ring!
行动中的英语，让你的心灵共鸣！",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183657115097767936/chirp.mp4?ex=65892197&amp,"(Outro)
In the rhythm of life, words dance and sing,
生活的节奏中，词语跳跃和歌唱，
English in action, let your heart ring!
行动中的英语，让你的心灵共鸣！",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183657378592346112/chirp.mp4?ex=658921d6&amp,"(Outro)
In the rhythm of life, words dance and sing,
生活的节奏中，词语跳跃和歌唱，
English in action, let your heart ring!
行动中的英语，让你的心灵共鸣！",['Chinese pop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183657887378190416/chirp.mp4?ex=6589224f&amp,"[Verse]
In the darkness, I embark on a journey
A brand new chapter, an intro to my story
Heart beats faster, as the rhythm takes control
Surrounded by melodies, igniting my soul

[Chorus]
Oh, this is the intro, let me take you higher
Feel the groove, let the music be our fire
Together we dance, love and lose control
This is the intro, let the rhythm unfold","['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183657887902486528/chirp.mp4?ex=6589224f&amp,"[Verse]
In the darkness, I embark on a journey
A brand new chapter, an intro to my story
Heart beats faster, as the rhythm takes control
Surrounded by melodies, igniting my soul

[Chorus]
Oh, this is the intro, let me take you higher
Feel the groove, let the music be our fire
Together we dance, love and lose control
This is the intro, let the rhythm unfold","['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183657972430286898/chirp.mp4?ex=65892263&amp,"[Verse 1]
तेरी यादों में जी रहा हूँ
ये अलविदा मैं कह रहा हूँ
अपनी खुशियों को तू ना चाहे
तेरे बिना जीना यहाँ मुश्किल से है

[Chorus]
ये ख्वाहिश है दिल की
ये दास्तान है अदब की
हमेशा याद आएगा
तेरे बिना होना न",['Bollywood']
https://cdn.discordapp.com/attachments/1135903449314238464/1183657972862296124/chirp.mp4?ex=65892264&amp,"[Verse 1]
तेरी यादों में जी रहा हूँ
ये अलविदा मैं कह रहा हूँ
अपनी खुशियों को तू ना चाहे
तेरे बिना जीना यहाँ मुश्किल से है

[Chorus]
ये ख्वाहिश है दिल की
ये दास्तान है अदब की
हमेशा याद आएगा
तेरे बिना होना न",['Bollywood']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658099731603466/chirp.mp4?ex=65892282&amp,"[Verse 1]
तेरी यादों में जी रहा हूँ
ये अलविदा मैं कह रहा हूँ
अपनी खुशियों को तू ना चाहे
तेरे बिना जीना यहाँ मुश्किल से है

[Chorus]
ये ख्वाहिश है दिल की
ये दास्तान है अदब की
हमेशा याद आएगा
तेरे बिना होना न",['Bollywood']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658211610460190/chirp.mp4?ex=6589229c&amp,"[Verse]
I love you, you, when I see you
Your smile shines, like the morning dew
Your laughter fills, the air with bliss
In your presence, my heart finds its cue

[Chorus]
You're the melody, in my every rhyme
Together we dance, in perfect time
With you by my side, all dreams come true
I love you, you, when I see you",['Bollywood']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658390476562443/chirp.mp4?ex=658922c7&amp,"[Verse]
I love you, you, when I see you
Your smile shines, like the morning dew
Your laughter fills, the air with bliss
In your presence, my heart finds its cue

[Chorus]
You're the melody, in my every rhyme
Together we dance, in perfect time
With you by my side, all dreams come true
I love you, you, when I see you",['Bollywood']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658391172821063/chirp.mp4?ex=658922c7&amp,"[Verse]
I love you, you, when I see you
Your smile shines, like the morning dew
Your laughter fills, the air with bliss
In your presence, my heart finds its cue

[Chorus]
You're the melody, in my every rhyme
Together we dance, in perfect time
With you by my side, all dreams come true
I love you, you, when I see you",['Bollywood']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658454913662996/chirp.mp4?ex=658922d6&amp,"[Chorus]
You're the melody, in my every rhyme
Together we dance, in perfect time
With you by my side, all dreams come true
I love you, you, when I see you",['Desi Hip hop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658455429546034/chirp.mp4?ex=658922d7&amp,"[Chorus]
You're the melody, in my every rhyme
Together we dance, in perfect time
With you by my side, all dreams come true
I love you, you, when I see you",['Desi Hip hop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658834905014272/chirp.mp4?ex=65892331&amp,"[verse]
Yo, sunn le mere bhai, aa gaya Raftaar
Dekh tu mere desi hip hop ka superstar
Chhod de sab ko, ab mera hi adda
Aa gaya toh baja, banaunga sabko sannata

[chorus]
Main hoon desi hip hop ka king, dikhaunga mera rap ka zor
Seedha dil se bolunga, flex karunga likh ke score
Aa gaya Raftaar, sab pe chha gaya bawaal
Dekhne ka mauka hai, hila de tu sar pe, karde sambhaal",['Desi Hip hop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658835643211776/chirp.mp4?ex=65892331&amp,"[verse]
Yo, sunn le mere bhai, aa gaya Raftaar
Dekh tu mere desi hip hop ka superstar
Chhod de sab ko, ab mera hi adda
Aa gaya toh baja, banaunga sabko sannata

[chorus]
Main hoon desi hip hop ka king, dikhaunga mera rap ka zor
Seedha dil se bolunga, flex karunga likh ke score
Aa gaya Raftaar, sab pe chha gaya bawaal
Dekhne ka mauka hai, hila de tu sar pe, karde sambhaal",['Desi Hip hop']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658946335092826/chirp.mp4?ex=6589234c&amp,"(第一段)
在收容所的角落，孤獨的眼眸
毛茸茸的夢，等待一個家的呼喚
輕輕哼著歌，希望有一天
踏上新的旅程，找到愛的方向

(第二段)
牆外的陽光，是自由的約定
收容所的日子，不再無奈
希望的種子，在心中悄然發芽
真正的家園，等待著我們的歸家",['random']
https://cdn.discordapp.com/attachments/1135903449314238464/1183658946960031765/chirp.mp4?ex=6589234c&amp,"(第一段)
在收容所的角落，孤獨的眼眸
毛茸茸的夢，等待一個家的呼喚
輕輕哼著歌，希望有一天
踏上新的旅程，找到愛的方向

(第二段)
牆外的陽光，是自由的約定
收容所的日子，不再無奈
希望的種子，在心中悄然發芽
真正的家園，等待著我們的歸家",['random']
https://cdn.discordapp.com/attachments/1135903449314238464/1183659928553001050/chirp.mp4?ex=65892436&amp,"haydi şimdi de söyle
seviyorum de 
ne de olsa yanı başında
şakşakçılar hep hazırdır orda
geçmişe dönüp baktım bir anda
senin hiç suçun yok aslında
tek mal benim burda","['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183659929094062133/chirp.mp4?ex=65892436&amp,"haydi şimdi de söyle
seviyorum de 
ne de olsa yanı başında
şakşakçılar hep hazırdır orda
geçmişe dönüp baktım bir anda
senin hiç suçun yok aslında
tek mal benim burda","['pop</span><span>, house music']"
https://cdn.discordapp.com/attachments/1135903449314238464/1183661753184288778/chirp.mp4?ex=658925e9&amp,"Verse:
 In briny deeps, a wondrous sight, the horngus gleams in faintest light, Attached by scungle, firm and right, to dillsack's keep, a curious plight. Amidst the kelp, 'neath lunar's gaze, it dwells in ocean's secret maze, A spectacle of olden days, in water's dance, it softly sways.

Chorus:
Ode to the horngus, in depths unseen, where dongfish roam and mysteries convene. By scungle bound, to nutte sac it cleaves, in Neptune's garden, where the sea-weaver weaves.",['broadway musical']
